ID,Quote,Author,Source,Rating,Tags,Source Type,Notes,Date Added
Q777,Talk to people about themselves and they will listen for hours.,Benjamin Disraeli,Dave's QuoteBook,4,Conversation,,,2016-01-01
Q778,An honest man is one who knows that he can't consume more than he has produced.,Ayn Rand,Dave's QuoteBook,4,Integrity,,,2016-01-01
Q779,"Find ways of improving... that are beyond your own realm of responsibility. You may be right or you may be wrong, but in either case you have gained the first condition of success. You have attracted attention. Your initiative might sometimes put you into conflict with your superiors, but that is a risk worth taking.",Andrew Carnegie,Dave's QuoteBook,4,nan,,,2016-01-01
Q780,My way of opening and winning an argument is to first find a common ground of agreement.,Abraham Lincoln,Dave's QuoteBook,4,Understanding,,,2016-01-01
Q781,"The order I enclose is not of record. If you succeed, you need not publish the order. If you fail, publish it. Then, if you succeed, you will have all the credit of the movement. If not, I'll take all the responsibility.",Abraham Lincoln,Dave's QuoteBook,4,Responsibility,,,2016-01-01
Q782,"Riches enlarge, rather than satisfy appetites.",Thomas Fuller,Dave's QuoteBook,4,Money,,,2016-01-01
Q783,The poor and the middle class work for money. The rich have money work for them.,Robert Kiyosaki,Rich Dad Poor Dad,,Money,,,2022-01-03
Q784,"In school we learn that mistakes are bad, and we are punished for making them. Yet, if you look at the way humans are designed to learn, we learn by making mistakes. We learn to walk by falling down. If we never fell down, we would never walk.",Robert Kiyosaki,Rich Dad Poor Dad,,Failure,,,2022-01-03
Q785,Winners are not afraid of losing. But losers are. Failure is part of the process of success. People who avoid failure also avoid success.,Robert Kiyosaki,Rich Dad Poor Dad,,Failure,,,2022-01-03
Q786,An intelligent person hires people who are more intelligent than he is.,Robert Kiyosaki,Rich Dad Poor Dad,,Leadership,,,2022-01-03
Q787,Endurance is the struggle to continue against a mounting desire to stop.,Alex Hutchinson,Endure,,Running,,,2022-01-03
Q788,Your brain forces you to slow down long before you are in real physiological distress. The limits we encounter during exercie aren't a consequence of failing muscles; they're imposed in advance by the brain to ensure we never reach true failure.,Alex Hutchinson,Endure,,Running,,,2022-01-03
Q789,"Fatigue ultimately resides in the brain. The decision to speed up, slow down, or quit is always voluntary, not forced upon you by the failure of your muscles.",Alex Hutchinson,Endure,,Running,,,2022-01-03
Q790,"Effort is what connects physical fatigue to performance--which means that anything that alters your perception of effort can alter your endurance, independent of what is happening in your muscles.",Alex Hutchinson,Endure,,Running,,,2022-01-03
Q791,"Anything that moves the ""effort dial"" in your head up or down affects how far or fast you can run. Start believing and visualizing that you can run at a 6:40 pace with an easy effort and it will become your reality. ",Zach Stanford,Endure,,Running,,,2022-01-03
Q792,"It is no coincidence that coaches have long instructed runners to ""relax your jaw"". Smiling enhances cognitive ease, a concept intimately tied to effort.",Alex Hutchinson,Endure,,Running,,,2022-01-08
Q793,"Pain can be strangely satisfying to the highly motivated athlete. Instead of blocking out the pain, try to accept it and feel it as much as possible.",Alex Hutchinson,Endure,,Running,,,2022-01-08
Q794,"Avoiding thirst, rather than avoiding dehydration, seems to be the most important key to performance. Being fully hydrated at the start line is more important than how much you drink during the race.",Alex Hutchinson,Endure,,Running,,,2022-01-08
Q795,"Effort is what matters and you train effort by training the body. If you want running at a 6:00-mile pace to feel easier, you should head out the door and run a 6:00-mile pace--a lot. This will enable you to maintain the pace with less physiological strain and since the pace will feel easier you will be able to sustain it for longer.",Alex Hutchinson,Endure,,Running,,,2022-01-08
Q796,Few parents have the courage and independence to care more for their children’s happiness than for their success.,Alfie Kohn,Unconditional Parenting,,Parenting,,,2021-05-30
Q797,"The way kids learn to make good decisions is by making decisions, not by following directions.",Alfie Kohn,Unconditional Parenting,,Parenting,,,2021-05-30
Q798,"I realized that this is what many people in our society seem to want most from children: not that they are caring or creative or curious, but simply that they are well behaved.",Alfie Kohn,Unconditional Parenting,,Parenting,,,2021-05-30
Q799,We can’t always assume that because we’re more mature we necessarily have more insight into our children than they have into themselves.,Alfie Kohn,Unconditional Parenting,,Parenting,,,2021-05-30
Q800,"Name it to tame it. Tell stories to calm big emotions. If a child is afraid of the boogeyman, tell them to picture the boogeyman wearing a tutu and a cowboy hat.",Daniel J. Siegel & Tina Bryson,Whole-Brain Child,,Parenting,,,2019-10-20
Q801,Connect with the right brain (emotions) and redirect to the left (logic).,Daniel J. Siegel & Tina Bryson,Whole-Brain Child,,Parenting,,,2019-10-20
Q802,"An upstairs tantrum is when your child decides to throw a fit in an attempt to get something they want (throwing a fit in the mall because you won’t buy them what they want). The solution for upstairs tantrums is to never negotiate. Firm boundaries and a clear discussion about appropriate and inappropriate behaviors is required. A downstairs tantrum is when a child is so upset that they’ve lost their ability to use their upstairs brain. For example, a toddler who starts screaming and swinging punches because you poured water on his head. The best response here is nurturing and patience.",Daniel J. Siegel & Tina Bryson,Whole-Brain Child,,Parenting,,,2019-10-20
Q803,"Be STEADY. Children need you to be calm when they are agitated, strong when they are weak, confident when they are fearful. It’s what they expect of their heroes and it’s what they expect of you.",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q804,"Be firm. Many parents today want to be their children’s friends. Get this loud and clear, you are not their friend. You are their dad. Discipline is necessary and, Dad, you need to be the enforcer of the family rules.",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q805,"The goal of discipline is always for your child’s benefit, not retaliation. The benefits of good discipline are stronger self-reliant kids, kids with better self-control, and kids who feel cared for.",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q806,"Speak less and listen more. Dad’s are often the strong, silent types. If you are a good listener, your daughters will tell you a lot. You don’t always have to give advice, simply listening and being attentive is often enough.",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q807,"Teach your kids to be courageous: to have the internal fortitude to do what is right, true, and noble no matter the personal cost",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q808,"Silence, the strong self-controlled silence of a father, can speak volumes. Self-restraint and quiet courage may be rare virtues in our trash-talking, self-centered age, but they are virtues nonetheless.",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q809,"John Denny is an NFL long snapper for the Miami Dolphins and member of the LDS church. When asked if he felt like his parents raised him in a bubble, he said “yes, but it was a great one. I knew what was expected of me and I knew what my parents expected of themselves. My father set the standard for us and he was consistent in what he did.”",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Religion,,,2019-09-08
Q810,"How to be a great dad:
1. Show up. Not just at events, but every day being present. Put down your phone when talking to your kids. Say I love you. Don’t shy away or take it personally when they get mad at you. Stay calm and prove your love.
2. Communicate simple truths. Praise their character, not what they do. Let them catch you talking about them (praising them to others). Be there when they fail.
3. Talk about their futures in specific ways. Dream with them. 
",Meg Meeker,Hero: Becoming the Dad Your Children Need,,Parenting,,,2019-09-08
Q811,"The process of training expands the capabilities of the muscles and heart, sure, but it also recalibrates the brain's horizons to what is possible. In this sense, all training is brain training.",Alex Hutchinson,Endure,,Running,,,2022-01-15
Q812,"Whatever you've done before, you can do that again plus a little more.",Alex Hutchinson,Endure,,Running,,,2022-01-15
Q813,"Haiku for running faster:
Run a lot of miles
Some faster than your race pace
Rest once in a while",Alex Hutchinson,Endure,,Running,,,2022-01-15
Q814,The single biggest piece of advice I would give is to pursue motivational self-talk training--with diligence and no snickering.,Alex Hutchinson,Endure,,Running,,,2022-01-15
Q815,Science has confirmed what athlets have always intuited: that there's more in there if you're willing to believe it.,Alex Hutchinson,Endure,,Running,,,2022-01-15
Q816,"When I line up for a race, I remind myself that my fiercest opponent will be my own brain's well-meaning protective circuitry.",Alex Hutchinson,Endure,,Running,,,2022-01-15
Q817,The foundation of the No-Drama Discipline approach is “connect and redirect”.,Daniel J. Siegel & Tina Bryson,No-Drama Discipline,,Parenting,,,2021-12-16
Q818,"Financial freedom is the state where cash influx gets significantly increased, but work reduces.",Set For Life,Headway Summaries,,Money,,,2022-01-15
Q819,"Simply by naming the emotion, a person feels her levels of fear and anger decrease. That’s how the upstairs brain can calm the downstairs brain. And that’s a skill that can last a lifetime.",Daniel J. Siegel & Tina Bryson,No-Drama Discipline,,Parenting,,,2021-12-29
Q820,"Our message to our children should be, “You can feel whatever you feel, but you can’t always do whatever you want to do.”",Daniel J. Siegel & Tina Bryson,No-Drama Discipline,,Parenting,,,2022-01-06
Q821,"When we give a child the opportunity to decide how he should act, rather than simply telling him what he should do, he becomes a better decision maker.",Daniel J. Siegel & Tina Bryson,No-Drama Discipline,,Parenting,,,2021-12-30
Q822,Peace and serenity come from letting go of your attachment to your goals and their outcomes.,Dalai Lama,The Book of Joy,,Peace,,,2022-01-15
Q823,Regular running is satisfying in itself. Progress can be a great motivator and a great incentive to keep exercising.,Scott Jurek - Eat & Run,Headway Summaries,,Running,,,2022-01-15
Q824,"Whatever you’re not changing, you’re choosing.",Ryan Holiday,Courage Is Calling,,Decisions,,,2022-01-07
Q825,"From its inception in the English language, “discipline” has meant “to teach.”",Daniel J. Siegel & Tina Bryson,No-Drama Discipline,,Parenting,,,2021-12-16
Q826,Our bruises and scars become armor. Our struggles become experience. They make us better. They are the flavoring that makes victory taste so sweet.,Ryan Holiday,Courage Is Calling,,Courage,,,2022-01-06
